conattrA conattrP conattrAP
-0.689026 NA 0.308821
-0.039033 NA 2.052577
0.984918 NA 0.913587
0.67845 NA 1.436602
-0.157931 NA -1.836323
1.462751 NA -0.53666
1.50431 NA 0.536929
-1.829504 NA -0.533618
-0.993915 NA 1.03848
0.619481 NA -1.160753
0.782221 NA -0.305647
1.87549 NA -0.785391
-0.21367 NA 1.031701
-0.915881 NA -0.122728
-2.272007 NA -0.250724
2.53578 NA -1.084039
-1.079949 NA 1.010238
-0.321276 NA 0.152904
-1.223519 NA 1.047224
-1.267449 NA 0.567449
0.80569 NA 0.477424
1.405966 NA 0.712022
0.23935 NA -1.121369
-2.103016 NA -1.684805
0.905233 NA -1.463596
0.361374 NA -1.593086
-0.442872 NA -1.112265
-0.990192 NA -0.466742
-1.061351 NA 0.041598
0.257491 NA 1.057641
0.063595 NA 0.851096
2.040822 NA -0.043272
-0.48525 NA -1.567488
-0.860842 NA 0.354851
-2.69462 NA -1.267323
-0.591207 NA 2.116711
0.329202 NA 0.920972
0.993095 NA -0.932333
0.744994 NA 1.662787
1.521367 NA -0.618893
-0.688399 NA -0.455251
1.139607 NA 0.591369
-1.0385 NA 0.119503
-0.01521 NA -0.824201
0.535376 NA 0.311968
0.198911 NA -0.477053
0.258631 NA -0.469746
1.140574 NA -1.935113
0.027655 NA -1.135665
0.139406 NA 0.255785
1.621161 NA -1.862458
-0.846391 NA -1.189171
-0.102609 NA 0.320046
1.046007 NA 0.569039
0.86092 NA 1.444189
1.001586 NA -0.353767
-0.44305 NA -0.477444
-0.149523 NA 0.225182
1.17053 NA -0.485095
-1.279189 NA -0.700421
0.712314 NA 0.182242
0.3586 NA -0.814627
0.746987 NA 0.394117
0.029551 NA 0.033124
-0.185626 NA -0.488627
0.162939 NA 0.725249
-0.233446 NA -0.264617
-0.091158 NA 0.489054
0.318858 NA -0.708919
-1.243455 NA -1.113333
0.230294 NA 1.473976
-0.437124 NA 0.079691
0.669031 NA 0.415855
-1.22075 NA -1.212096
0.404269 NA -0.577862
0.356003 NA 0.547669
-0.241657 NA 0.78903
-0.431472 NA -0.898663
1.864683 NA -1.89114
0.19265 NA 0.224405
0.731637 NA -1.258072
-0.126844 NA -1.118266
1.711428 NA -0.502933
-0.650623 NA -0.608664
-0.934608 NA 1.573068
0.674402 NA 0.598422
1.669616 NA -0.928921
-1.051045 NA -1.702987
-0.869083 NA -0.558234
-1.005592 NA 0.381728
1.948055 NA -0.599832
0.282213 NA -0.566996
1.388113 NA -1.560658
0.077537 NA 0.246889
-2.107644 NA -1.043427
-0.668716 NA -0.776019
1.327564 NA 1.502246
-1.74828 NA -0.341971
2.753179 NA 0.592718
-2.147911 NA 1.633959
0.914799 NA -0.865995
-0.369819 NA 0.315558
-0.272677 NA -0.370521
1.45998 NA 0.414136
0.380487 NA -0.835326
-0.478894 NA -1.550483
0.80023 NA 0.575272
-0.624897 NA -0.885053
-1.066521 NA 0.582995
0.353704 NA 1.587188
-0.460301 NA 0.21864
-0.002323 NA -0.830197
-1.058935 NA -0.67465
-0.846352 NA 0.716751
1.419754 NA 0.201621
0.80984 NA 0.61944
-0.897561 NA 0.048801
1.198152 NA -0.729581
-0.15068 NA -1.569598
-1.157932 NA 1.03704
0.537698 NA 1.236253
1.947943 NA 0.253203
-0.269091 NA 0.404036
0.394083 NA -0.576827
-0.855432 NA 0.91368
0.260407 NA -0.382398
-0.455457 NA 0.192931
0.151593 NA -1.074156
0.452857 NA 0.159011
-1.020627 NA 1.636085
0.755523 NA -0.35126
-1.007599 NA -1.157065
-0.257582 NA 0.804902
0.613763 NA -0.057306
0.595638 NA 0.0188
2.871276 NA 0.629133
0.62714 NA -0.501346
2.004792 NA 0.159373
0.365013 NA -0.626709
-0.275263 NA -0.432809
0.534085 NA 0.620595
1.252356 NA -1.278309
-0.377249 NA -0.82162
-0.311733 NA 0.093211
-0.142359 NA 1.553055
0.605403 NA 1.286336
-0.483095 NA 0.540654
1.491409 NA 0.950702
-0.644034 NA 0.919908
0.743122 NA -0.734563
2.522719 NA -0.101102
-1.965088 NA 0.146188
-0.686339 NA -0.071712
0.213404 NA 0.238683
-0.144823 NA 0.597182
0.472505 NA 1.081973
-1.198331 NA -0.087462
1.342384 NA -1.074467
-1.649788 NA 2.07606
-0.603498 NA -1.138267
-0.057217 NA -0.449599
1.212757 NA -1.502399
0.88887 NA -0.481212
0.428666 NA -0.674078
0.351726 NA 0.764249
-0.523284 NA -0.271934
-0.884364 NA 0.229013
1.802674 NA 0.239304
0.887442 NA -0.771344
-0.963264 NA -1.720699
0.533405 NA 2.005582
1.523462 NA 0.457991
0.383996 NA -2.094107
1.17204 NA 2.299128
-0.629282 NA -1.902543
-0.56963 NA 0.522601
-0.916024 NA 0.679707
0.150862 NA 0.277052
0.651404 NA 0.626411
0.090874 NA -1.258825
0.53912 NA -0.238999
1.458781 NA -0.344232
0.242366 NA -0.606529
0.247111 NA -0.718641
0.240323 NA -0.198696
-0.480997 NA 0.562802
1.370978 NA -1.059038
-1.036112 NA -1.441225
-1.983263 NA 0.763394
-0.764941 NA 0.169103
-0.011268 NA 1.258859
-0.351973 NA -0.134964
1.477968 NA 0.965161
-0.229997 NA -0.170719
0.699843 NA -0.930002
0.851328 NA 0.719974
1.381863 NA -0.059886
1.039758 NA 2.201753
1.565214 NA 1.414593
0.513675 NA -1.69505
0.438025 NA 0.14006
-0.249388 NA -0.615604
-0.468724 NA 0.324713
-0.185643 NA 1.020861
0.83878 NA 2.427112
1.583742 NA 0.026779
0.909279 NA 0.301371
0.468847 NA 2.143771
1.343175 NA -0.843098
-1.658946 NA -1.16667
1.778816 NA 2.024519
0.739605 NA 0.166059
-1.113299 NA -0.282669
-0.003554 NA 1.647373
-0.506627 NA -0.207296
-2.154713 NA -0.716162
-0.324661 NA -1.383036
-0.00805 NA -1.619557
0.691868 NA -1.034959
1.053598 NA 0.991875
0.174412 NA -0.937775
2.83935 NA 0.811737
0.445303 NA -0.066225
-1.465157 NA 0.273526
0.83707 NA 1.189244
-0.95111 NA 0.345316
2.009704 NA -1.129068
0.056506 NA -0.230362
-0.644527 NA -1.916318
-1.110117 NA 0.954962
-0.176158 NA 0.206923
-1.019421 NA -0.229043
1.246783 NA -0.656175
-0.482013 NA -2.721854
1.955894 NA -1.879261
-1.411914 NA -0.55504
-0.274418 NA -0.63904
0.77463 NA 1.10244
0.015419 NA 1.005087
0.307442 NA 0.065326
-1.623019 NA 0.469334
-1.134164 NA 0.857092
1.500869 NA 2.193439
-0.310729 NA 0.63414
0.677893 NA 1.23448
0.763692 NA 0.038357
1.119099 NA 0.065883
-1.23236 NA 1.860917
1.027021 NA -1.401048
0.627043 NA 1.914325
-0.371969 NA 0.492741
-0.161422 NA -0.903013
1.398708 NA 0.637206
2.147269 NA 0.719427
0.449727 NA -0.73689
0.69627 NA 0.296113
1.147577 NA -1.318601
-0.199481 NA -0.772882
0.221911 NA -0.372408
-0.38715 NA 0.422619
-0.094729 NA -1.705829
0.518311 NA 0.459915
2.803362 NA -0.097073
-0.864406 NA 0.20813
0.382328 NA -0.123205
-1.025665 NA 0.069597
-0.991548 NA 0.265863
-0.72223 NA -1.231332
0.904095 NA 0.545162
2.117713 NA 1.012945
0.577094 NA -0.880312
-0.69358 NA -0.068693
-1.568605 NA -1.030613
1.38947 NA 1.776294
-1.247066 NA 0.723728
0.894431 NA 1.049838
-1.901036 NA -1.172475
1.122417 NA 0.110397
1.373705 NA 0.117866
0.752544 NA -1.423362
-0.732748 NA -0.477209
0.2166 NA 1.283812
-0.74615 NA -0.676836
-0.161271 NA 0.977535
0.982452 NA 0.391527
-0.80693 NA -0.670723
-0.603803 NA -0.850918
-0.019407 NA -0.405997
-0.931534 NA 0.376202
1.37113 NA -1.108311
-0.542018 NA -0.5738
0.721009 NA 0.984466
0.65923 NA 1.392628
-1.315643 NA 0.306558
-0.506237 NA 1.793988
-0.3641 NA 2.310228
0.798103 NA -0.34951
1.90922 NA -0.483021
0.347209 NA -1.769151
0.261919 NA -0.321923
-0.84811 NA -0.21757
-1.161403 NA 1.098378
-0.054641 NA -0.498447
-0.528297 NA -0.749483
0.011213 NA 0.561484
-1.245234 NA 0.866647
-1.527269 NA 0.174105
-0.220135 NA -0.019188
1.4671 NA 0.878987
0.575942 NA -0.357474
0.386929 NA 0.60954
-1.442803 NA -1.258718
1.608606 NA 0.178927
0.713571 NA -1.005494
0.153409 NA -0.117907
0.183443 NA -0.671682
-1.37986 NA -0.514675
1.12275 NA 0.545042
-1.521368 NA -2.055637
0.462467 NA -0.324542
-0.268784 NA 0.093489
-0.441153 NA -1.127808
-0.591134 NA -0.466132
1.281028 NA -1.063832
-0.630715 NA -0.090438
-0.367464 NA -1.155848
-0.851723 NA 0.069322
0.131336 NA 0.407648
-1.085007 NA 0.368393
-0.749425 NA -0.770219
-0.474845 NA 0.194046
0.006144 NA -1.444439
-1.543038 NA -1.38018
-2.636481 NA 0.016088
0.243582 NA -0.814324
-2.07492 NA 0.403279
-1.015576 NA -0.871485
-0.112429 NA -0.01304
-1.217715 NA 2.230651
-0.36091 NA -0.56377
1.170279 NA 1.970258
-0.961356 NA 0.505509
0.700636 NA 0.939424
-1.128338 NA 0.582878
0.860225 NA -0.216399
-1.441224 NA 0.391801
-0.551996 NA 0.692767
-0.14612 NA -1.809067
-0.365029 NA -0.365201
-1.23847 NA -0.26844
0.239086 NA 0.134314
-1.016202 NA 1.107281
2.250234 NA -1.421905
-1.45828 NA -0.173296
0.438738 NA 1.020988
0.160699 NA -0.599699
0.695164 NA 0.480786
-0.446836 NA 0.589214
1.070518 NA 0.472005
-0.424933 NA -0.950788
-2.203222 NA 0.26307
0.817156 NA -0.392201
-1.204474 NA 0.093898
0.939638 NA -0.177728
-1.870944 NA -1.847285
-0.14657 NA -0.471172
1.355888 NA -1.444163
-2.315737 NA -0.460719
0.399314 NA 0.438726
1.090015 NA -1.241015
0.914841 NA -0.496706
1.372385 NA -0.0573
0.340422 NA 0.911706
1.566335 NA 0.623215
-0.379796 NA 0.383601
0.747682 NA 0.394292
-1.02758 NA 1.1607
0.170579 NA 0.377032
0.249061 NA 2.449671
0.298395 NA 0.226865
-0.331331 NA -0.716935
1.105837 NA 0.580722
1.407515 NA -0.621927
-1.41256 NA 2.217229
1.500576 NA 0.785475
-0.900299 NA 0.4721
-1.767917 NA 0.448303
0.248331 NA -0.402112
1.362448 NA -1.380562
-0.886633 NA -1.388946
-1.16701 NA -1.067241
-0.144879 NA 1.916618
0.230926 NA -1.076265
1.103713 NA 0.349887
-2.508721 NA -0.531822
-0.326523 NA 1.399923
-0.130938 NA 0.275467
-0.886055 NA -0.508349
-0.341495 NA 0.876987
-0.491407 NA -0.796742
-0.136527 NA 0.387832
-1.037408 NA -0.266491
0.775191 NA -1.004282
-1.678084 NA 0.259102
-0.305946 NA -0.181722
2.223792 NA 1.010037
0.623722 NA -0.082072
-0.989322 NA -1.044099
-0.455225 NA -0.765214
0.241543 NA -0.088865
0.691066 NA 0.30359
0.836301 NA 0.673221
-0.945243 NA -0.753873
1.409083 NA -0.148753
-0.695061 NA -0.630339
NA -0.222131 0.262664
NA 2.681328 -0.88216
NA 0.583636 0.491658
NA 0.818175 0.371804
NA -1.326324 1.022647
NA 0.595615 -0.680957
NA -1.460508 -0.059624
NA 0.826758 -2.191369
NA 0.682495 0.282771
NA 0.823243 -1.441488
NA -0.128459 -0.103707
NA 0.804569 0.451294
NA 1.28475 -1.131716
NA 1.223553 -0.696785
NA -0.580087 -1.299456
NA 0.007656 1.353723
NA -0.51599 -1.302054
NA 1.186236 0.785142
NA -0.548915 -0.593029
NA -0.551495 -1.66848
NA -0.318484 0.47495
NA 0.579884 1.161546
NA 0.067617 -0.199943
NA 0.9964 0.45038
NA 0.379587 -0.823072
NA -0.009493 0.243593
NA 1.019056 -0.801855
NA -1.163577 -0.698898
NA -0.511103 0.125071
NA 1.132626 0.246524
NA 0.062895 -1.231471
NA 0.202668 1.154003
NA 1.216202 -0.972469
NA -0.737813 0.756117
NA -0.420301 0.225406
NA -0.564322 -0.556527
NA 0.212816 -1.264494
NA -0.136798 -0.110821
NA 0.797817 1.355895
NA -0.275831 0.672364
NA -0.231212 -1.442593
NA 2.46383 1.206266
NA 0.938833 0.702613
NA -1.622192 0.536596
NA -2.064738 1.066312
NA 1.387467 0.779038
NA 1.648307 -0.411011
NA 0.199161 -0.489036
NA -1.598618 -0.394919
NA -0.601302 0.749381
NA -1.130681 0.70492
NA 0.794711 0.776604
NA -0.07013 1.691009
NA -0.662389 0.030386
NA 0.257985 -0.631203
NA -0.840758 1.069577
NA -1.356964 -1.62086
NA -0.612018 -0.111934
NA -0.006151 -1.354935
NA 0.438288 -0.537219
NA 0.959892 0.148181
NA 1.869864 1.577478
NA -0.490772 -0.722439
NA -0.099536 0.194555
NA 0.30475 1.024051
NA 0.439044 -0.137968
NA 1.370719 -0.556808
NA 2.158926 0.791312
NA 0.419718 -2.148299
NA -0.566131 0.770238
NA -0.587007 -0.02586
NA -0.01328 -0.850688
NA 0.905619 -0.3323
NA 0.683228 0.732866
NA 0.080651 -0.680865
NA -0.417548 0.592812
NA -0.681726 -1.351477
NA 0.899121 0.759624
NA -0.83181 0.605101
NA -1.458144 1.609506
NA 0.73262 -0.06427
NA 0.095467 0.004176
NA 1.033092 -1.392158
NA 2.967615 -0.110708
NA -0.78842 -1.509811
NA -2.806886 -0.331225
NA 0.275454 0.794111
NA -0.462257 0.123999
NA -0.294299 -0.325876
NA -0.298265 -1.348107
NA 0.529712 0.238384
NA -0.549739 1.098321
NA -2.049852 -1.890602
NA 0.341716 -1.299817
NA 1.223688 0.001344
NA 0.06568 0.917328
NA -0.372872 -0.657698
NA -0.42095 -0.40918
NA -0.027647 -2.317913
NA 1.069794 -1.144544
NA 1.231388 -0.277059
NA 1.019612 0.22539
NA 0.164894 -0.227037
NA 0.032676 0.56453
NA -0.265652 1.29111
NA -0.361172 -0.708299
NA -1.083825 -0.459962
NA -0.472847 -0.077832
NA 0.515913 0.154219
NA -0.144688 -1.769746
NA 0.565953 1.179183
NA -0.389004 0.33966
NA -0.434307 0.528304
NA -0.529038 -1.032669
NA 1.100404 1.447443
NA -1.071299 -1.503533
NA -1.016424 -0.984097
NA 1.60758 1.142465
NA 2.063907 2.321067
NA -1.151381 -0.871205
NA -1.324928 -0.96959
NA 1.073216 -0.934335
NA 0.01099 -0.743269
NA -0.549078 1.926561
NA -0.718292 -0.619174
NA 0.074483 0.140548
NA 2.078595 0.251919
NA -1.913281 -0.735812
NA -1.158034 0.827706
NA -0.005782 -1.160241
NA 1.173138 -0.498525
NA -1.218271 0.532411
NA -0.091641 -0.272133
NA 0.720598 0.613788
NA 0.785614 -2.335509
NA 0.430273 -0.426236
NA -0.697452 -1.290155
NA -1.460253 -0.492959
NA 0.024002 -1.105054
NA 0.081882 -0.553509
NA 0.216015 0.388006
NA -1.426924 0.489117
NA -0.421853 0.109278
NA 0.351483 -0.093832
NA -1.534971 1.543221
NA 0.281192 2.024243
NA 0.298299 -0.219962
NA -1.605536 -0.694549
NA -0.341248 -0.087207
NA 0.77077 -0.534985
NA -1.202972 0.562767
NA -0.930869 0.743848
NA -1.141137 0.643524
NA 1.252312 0.05684
NA -0.019699 -1.072193
NA -0.836654 -1.504462
NA -0.539914 1.191698
NA -0.640219 0.71603
NA -1.396117 -2.024843
NA 1.709868 -0.769739
NA 2.46379 -0.119881
NA -0.308343 -0.502292
NA 0.298909 -0.015574
NA -1.140264 -0.469253
NA -2.024596 -0.508575
NA -2.011847 1.70065
NA 1.106055 -0.610636
NA -1.482526 -0.35996
NA -0.100135 2.206041
NA -0.197154 -0.612948
NA -0.065086 -0.632823
NA 0.738197 -0.710111
NA -0.459587 -1.612966
NA -0.632455 0.260396
NA 1.0004 -0.501528
NA -0.355792 1.215178
NA -1.793418 -0.369531
NA 1.274549 -0.022588
NA -0.213722 0.49643
NA 0.073836 -1.331087
NA 0.18941 -1.890378
NA -0.334273 0.514658
NA 0.409821 0.861656
NA -0.243557 -0.137279
NA -0.135616 -0.456211
NA 1.181077 1.428476
NA -1.629469 0.084119
NA 1.132652 0.590953
NA -1.647207 1.158374
NA -1.399918 1.481687
NA 0.127367 2.244196
NA -0.098462 -1.347192
NA 0.605283 0.241502
NA -1.855711 -0.967747
NA -1.741238 -1.19712
NA -0.707762 0.855602
NA 0.123697 2.307996
NA 0.818498 0.551591
NA -0.33249 -0.191528
NA -0.03597 1.185881
NA -0.40947 -1.163854
NA -0.504177 0.95248
NA 0.883977 0.344287
NA 1.408736 -0.369686
NA 0.749553 1.702427
NA -0.901284 -1.111777
NA 1.788673 -0.893342
NA 0.168326 -0.209169
NA -2.102591 1.439818
NA -0.180579 0.443143
NA -0.795075 0.511683
NA 0.254417 0.709437
NA 0.228555 -0.699647
NA 0.322419 1.039389
NA 0.55768 0.905897
NA -0.82895 0.664768
NA 0.089965 1.682748
NA 1.279544 -1.623968
NA 0.884529 -0.189347
NA -0.757483 0.121527
NA -0.32254 -0.995547
NA -0.480255 1.164485
NA -0.736236 -0.490333
NA 0.879941 1.392256
NA 0.705863 1.351576
NA 0.011513 -0.16132
NA 0.630326 -1.404803
NA 1.112998 -0.580342
NA 0.955166 0.047288
NA 1.105498 0.047661
NA -0.927221 0.101699
NA -1.026117 -0.931725
NA 0.284483 0.276984
NA 0.719254 0.714243
NA -0.796998 -0.148195
NA 0.433021 -1.32356
NA 0.263668 0.31029
NA -1.198714 -0.708279
NA -0.804046 2.025492
NA -0.205731 -0.054555
NA 1.481096 -0.325812
NA -0.39758 -0.843707
NA -0.585305 1.038408
NA 0.558515 0.799251
NA 0.53967 1.458591
NA -0.640253 -1.811705
NA 0.478654 -0.159669
NA 0.512717 2.597586
NA -0.142589 -0.136782
NA 0.873873 0.240781
NA -0.312164 -0.037895
NA 0.573953 0.959322
NA 0.542231 -0.762379
NA -0.700099 0.10369
NA 0.307596 -0.475857
NA -1.050073 0.154842
NA 0.358673 -0.819849
NA 0.269318 -0.429796
NA 0.360021 -0.503079
NA 0.386159 -0.963027
NA 1.264227 0.781174
NA 2.079634 0.81691
NA 1.279166 0.260756
NA -2.147711 0.770833
NA 2.123643 -0.416691
NA -0.219595 -0.411998
NA -0.5189 1.025383
NA -0.746837 -0.626855
NA 1.931961 -0.617072
NA -1.620086 0.178561
NA -1.129859 -0.291204
NA 0.081367 -0.626235
NA -1.929994 -0.311287
NA -2.084681 0.301784
NA -0.261404 0.960916
NA -2.357577 -0.457953
NA -1.794678 -0.0526
NA -0.481226 0.752766
NA 0.339399 -0.124729
NA -0.242577 0.75942
NA -1.502926 0.957568
NA 0.569386 0.608785
NA 0.426022 -0.340167
NA 0.56124 0.580587
NA 0.115805 1.547325
NA -1.088827 0.296952
NA -0.520517 0.528845
NA 1.37541 -0.734567
NA -0.581812 0.943712
NA -0.351833 0.291408
NA 2.499457 0.983807
NA 0.29905 0.161923
NA -0.992908 -0.169125
NA 0.190014 -0.98855
NA 1.597961 0.851363
NA 0.305343 1.004333
NA 0.780578 0.539093
NA -0.779207 -0.909082
NA 0.867838 -1.208239
NA 0.22059 -1.101219
NA 0.545125 -0.379522
NA -0.218939 1.556564
NA -0.167278 -1.714405
NA 0.904324 0.079592
NA -0.916495 -0.409432
NA 0.544947 -0.360235
NA 2.305512 -0.984767
NA -0.064602 -0.616486
NA 1.20244 0.11982
NA -1.729001 -0.21763
NA -1.641593 -0.48925
NA -2.194042 0.662832
NA 1.94283 0.481209
NA -0.900608 0.660422
NA -2.241261 -0.389648
NA -1.111052 -2.246373
NA -2.129081 0.523367
NA 0.392951 -0.647861
NA 0.914975 -0.286248
NA -0.001775 -2.453893
NA -0.228801 -0.36835
NA 0.070895 -0.568018
NA -0.921119 -0.130475
NA 0.459539 -2.058866
NA 0.310514 0.348488
NA -0.210519 -0.267896
NA -0.031175 -0.418002
NA 0.081699 -0.592858
NA -2.169279 1.021033
NA 1.344774 -0.442756
NA -1.360886 -0.760343
NA -0.434536 1.164546
NA -0.160308 -0.389213
NA 0.42321 -0.200347
NA 0.089617 1.330322
NA -0.866 -0.804653
NA 1.576639 0.088503
NA 0.214952 0.153791
NA 0.279061 -1.269325
NA 0.591947 1.130081
NA -0.283637 -1.224995
NA -0.579319 2.237414
NA -0.136368 0.195986
NA 1.734835 -0.397221
NA 0.003628 1.699534
NA 1.017833 0.412236
NA 0.017138 -0.330747
NA 0.736704 -1.509423
NA 0.029231 -1.222357
NA -1.433638 0.516404
NA -0.324283 0.931264
NA -0.543717 1.072388
NA 0.407742 0.835741
NA 0.373103 1.41469
NA 0.255383 -1.320435
NA 0.277873 -1.539373
NA -0.184119 -0.540035
NA -0.459758 0.269651
NA -1.023913 1.005978
NA -0.155294 -1.108719
NA 0.150959 0.286865
NA -1.708334 -0.297348
NA -0.65858 -0.644348
NA -3.041436 -0.431455
NA -0.388582 -0.814692
NA -2.367505 -1.882
NA -0.163885 -1.100817
NA -1.1819 -1.197325
NA 1.336853 2.441563
NA -0.204298 1.774671
NA -0.154748 0.526998
NA 1.632884 1.943122
NA -0.72496 -0.607899
NA -0.253799 0.511974
NA -0.511887 1.41419
NA 1.388883 1.066732
NA 0.878197 0.366043
NA 0.410109 -0.678741
NA -1.02276 0.00435
NA 1.520423 -1.095695
NA 0.767058 0.739053
NA 0.754845 -0.533847
NA -0.029103 2.306949
NA 0.186566 1.03309
NA 0.05076 0.764171
NA 0.021847 -0.084175
NA -0.845316 0.081016
NA 1.163924 -1.628482
NA 0.076998 -0.17374
NA -0.369341 -0.336118
NA 1.01817 1.173284
NA 0.514393 -0.920302
NA -1.042888 0.227307
NA 0.692384 -0.226803
NA 0.852556 -0.132445
NA -0.234733 -0.08593
NA 0.468944 -0.396735
NA -0.389067 1.47055
NA 0.761752 0.831171
NA -0.20462 0.482011
NA 0.796629 -0.531611
NA -1.04538 -0.291133
NA -1.93025 -0.407004
NA 2.458151 -0.140554
NA -0.843361 -0.569328
NA 0.303735 0.116242
NA 1.672735 -0.538684
NA -1.777856 -0.14892
NA -0.506895 -0.078532
NA -1.0608 -0.919762
NA 1.310859 0.186819
NA 1.35635 1.604904
NA -0.560353 0.458012
NA 0.233915 0.582379
NA -0.20302 0.492285
NA 0.272336 0.705597
NA 1.673091 0.916664
NA 0.290383 0.187146
NA -1.335465 -2.306931
NA -1.098757 2.227223
NA 0.476833 0.126609
NA 0.750492 0.7547
NA 1.476401 0.625933
NA 0.526325 -0.79882
NA 0.378952 1.055272
NA -1.336889 -0.617444
NA -0.105366 0.156108
NA 2.244552 -0.401293
NA 0.159929 0.313446
NA -1.054076 -0.523379
NA -0.235813 -0.797033
NA 0.51444 -0.233913
NA 0.140905 -1.06834
NA -0.665449 -1.295301
NA -0.093626 -1.793603
NA 0.716627 -0.678305
NA -0.033753 1.28651
NA 2.247886 -1.491069
NA -0.117272 -0.742847
NA 0.95522 0.653229
NA -1.584536 -0.335373
NA -0.222529 -2.388304
NA 1.102604 -0.473747
NA -0.15459 1.776018
NA 0.30666 -1.6633
NA 0.301503 -0.334125
NA 1.592492 -0.600527
NA -0.132233 -0.312494
NA -1.189845 -0.286263
NA -0.070128 -0.496536
NA 1.183479 -0.553904
NA -1.370713 -1.015375
NA -0.118562 -1.767502
NA -0.607452 0.382099
NA -0.737054 0.69096
NA 0.369075 1.397845
NA -0.082983 -0.43496
NA 1.117797 -0.526855
NA -0.092758 1.445577
NA 0.292826 -1.055046
NA 0.401243 -0.859091
NA -0.434623 0.198374
NA 1.832717 -0.776199
NA 1.472836 -1.084574
NA -0.189756 0.299849
NA 0.974183 -0.481768
NA 2.344989 -0.024478
NA -0.117877 -1.656251
NA -1.07082 1.473468
NA -0.54399 -0.688626
NA 1.033715 0.195752
NA -0.092681 -0.053399
NA 0.160558 0.011729
NA -1.143758 1.670194
NA -0.21386 1.600003
NA 1.476613 -0.25766
NA -0.880006 -0.773539
NA 0.597817 -1.080984
NA -0.074346 -1.730595
NA 0.032556 1.522853
NA 0.186004 -1.978232
NA -1.135511 -0.441564
NA 0.4964 -0.105403
NA 1.243624 -1.073469
NA -0.030583 0.856174
NA 0.079266 -0.144611
NA -0.353504 0.796795
NA -1.706142 0.054812
NA 0.61807 -1.041763
NA -1.007765 -1.025448
NA -0.840619 1.206129
NA 0.179012 1.134665
NA -0.062066 0.189691
NA 2.273629 0.287878
NA 0.894854 0.639828
NA 0.118508 0.444345
NA -2.20255 1.375395
NA -0.269925 1.916988
NA -0.196216 0.667449
NA -0.46148 0.047426
NA 0.703837 -0.290134
NA -2.281077 0.679994
NA -0.826401 0.191594
NA -0.112075 0.682949
NA -1.286942 0.448843
NA -1.136842 0.130804
NA 0.648437 -1.054139
NA -0.318934 0.392849
NA 0.319307 0.187376
NA -1.698485 2.184066
NA 0.090567 0.840411
NA 0.346849 -0.417159
NA -0.201088 -0.450918
NA -0.837047 -0.015193
NA 0.52359 -0.958012
NA 0.843511 -0.748733
NA -0.507927 1.488946
NA -0.515748 -0.003425
NA 0.320947 -0.503273
NA -1.358516 -0.189863
NA -0.943338 -2.19555
NA 0.352741 0.96372
NA -0.90118 -1.190254
NA -1.122069 0.546358
NA -0.00909 1.950406
NA -0.265251 1.723012
NA 0.92725 1.125388
NA -0.012158 -2.014689
NA 1.085655 -1.633002
NA 0.144167 -0.628616
NA -3.018005 -1.737081
NA 0.641955 -0.662126
NA 1.191548 -0.294003
NA -0.491136 -1.552089
NA -0.289785 -1.16773
NA 0.483374 0.27344
NA 0.161239 1.079152
NA -1.361419 -0.449614
NA 0.439998 0.839301
NA -0.824949 -0.184576
NA -0.340035 -0.173009
NA -0.802312 2.584633
NA 0.774993 0.591594
NA 0.185857 -0.878627
NA -1.427217 0.002428
NA 0.097202 -0.555459
NA -0.304609 -0.832749
NA -1.108243 -0.291028
NA 0.174005 0.957872
NA -0.312773 -1.123632
NA 0.714961 0.496701
NA -0.786069 -1.675623
NA 0.854415 -0.121028
NA 0.014108 0.357375
NA 1.023228 0.580923
NA -0.04309 0.652019
NA -1.531452 -0.068542
NA -1.579572 0.651782
NA -0.388223 1.203087
NA -1.521396 1.919171
NA -0.510005 0.216961
NA -0.361042 -0.234558
NA 0.334677 0.432239
NA -1.631425 0.43918
NA -1.072627 -0.29783
NA 1.021186 -0.527209
NA -0.131714 0.913439
NA 1.329178 -0.797493
NA -0.161445 0.729746
NA -0.008071 1.185211
NA -0.284552 2.526139
NA 1.325865 0.599588
NA 0.375858 1.794689
NA 0.182192 -1.669258
NA 1.887377 -1.030677
NA -1.211603 1.450498
NA 0.240278 -0.975243
NA 0.30104 -0.666179
NA 0.473387 1.071633
NA -0.250472 -1.814524
NA -0.215707 0.078567
NA -0.005239 0.983365
NA -0.232438 -0.061994
NA -0.841379 0.669304
NA 0.861264 2.096951
NA 0.644779 -1.21587
NA -0.221718 -0.57474
NA 0.471955 -0.183249
NA 0.393876 -0.146047
NA 1.008181 0.392175
NA 1.25295 -0.500789
NA 0.280169 -0.901006
NA 0.253134 -1.913342
NA -0.088572 -1.754384
NA -0.569114 -0.254483
NA -1.183706 -0.119376
NA -0.436642 0.199234
NA -0.769202 -0.455757
NA 1.716478 -2.050909
NA 2.593898 0.921999
NA 0.480005 -0.841702
NA 0.14911 -1.094841
NA -0.447168 0.192857
NA 0.262299 1.020405
NA 0.927617 1.214794
NA 0.064944 0.30829
NA 0.256346 -0.291866
NA 0.405867 0.04789
NA 0.534219 0.288616
NA -0.89076 -0.720773
NA -1.930002 -0.076419
NA -1.216347 -0.903112
NA 0.311057 0.897602
NA 1.182818 -0.663092
NA -0.833637 0.408238
NA -0.792275 1.359526
NA -1.585768 -0.677462
NA 0.131387 1.036753
NA -0.021482 -0.293736
NA -0.175321 -1.204084
